[
0,1602461942.21
56,1602462669.26,1602462671.35,2.08465695381
57,1602462674.81,1602462680.25,5.43840789795
58,1602462683.7,1602462685.76,2.06261992455
59,1602462689.22,1602462691.96,2.7383890152
60,1602462695.41,1602462697.46,2.04699897766
61,1602462700.91,1602462799.13,98.222878933
62,1602462802.6,1602462804.34,1.74658894539
63,1602462807.8,1602462868.79,60.99467206
64,1602462872.24,1602462891.95,19.7028770447
65,1602462895.41,1602462933.36,37.949226141
66,1602462936.81,1602462938.88,2.0685749054
67,1602462942.33,1602462945.09,2.76151919365
68,1602462948.56,1602463105.26,156.705502033
69,1602463108.71,1602463111.44,2.72892284393
70,1602463114.89,1602463117.62,2.72086882591
71,1602463121.07,1602463122.81,1.74171614647
72,1602463126.27,1602463129.03,2.7603290081
73,1602463132.48,1602463233.97,101.489925861
74,1602463237.42,1602463239.13,1.70792508125
75,1602463242.59,1602463245.03,2.44055008888
76,1602463248.48,1602463252.65,4.1695420742
77,1602463256.1,1602463265.8,9.69112801552
78,1602463269.26,1602463311.43,42.1766631603
79,1602463314.89,1602463321.08,6.19376206398
80,1602463324.54,1602463325.93,1.391299963
81,1602463329.1,1602463357.21,28.1123290062
82,1602463360.66,1602463387.91,27.2464768887
83,1602463391.37,1602463393.82,2.44563889503
84,1602463397.28,1602463400.04,2.76561689377
85,1602463403.5,1602463406.97,3.47245383263
86,1602463410.43,1602463413.21,2.78013110161
87,1602463416.66,1602463419.78,3.12094116211
88,1602463423.24,1602463424.99,1.7454419136
89,1602463428.45,1602463450.88,22.4312250614
90,1602463454.33,1602463468.87,14.5342900753
91,1602463472.33,1602463475.46,3.13416481018
92,1602463478.92,1602463505.91,26.9961128235
93,1602463509.37,1602463575.87,66.4996850491
94,1602463579.33,1602463582.1,2.77355098724
95,1602463585.55,1602463588.68,3.13049697876
96,1602463592.15,1602463593.9,1.74103999138
97,1602463597.36,1602463600.81,3.45686411858
98,1602463604.28,1602463606.35,2.07087302208
99,1602463609.8,1602463632.88,23.0733809471
100,1602463636.34,1602463638.75,2.41035890579
101,1602463642.21,1602463645.35,3.13838982582
102,1602463648.8,1602463656.35,7.5430560112
103,1602463659.8,1602463719.12,59.3171548843
104,1602463722.57,1602463740.76,18.1817939281
105,1602463744.23,1602463767.48,23.2574031353
106,1602463770.94,1602463773.0,2.06073904037
107,1602463776.46,1602463784.37,7.91323518753
108,1602463787.83,1602463796.07,8.24186992645
109,1602463799.53,1602463945.83,146.30330205
110,1602463949.29,1602463950.72,1.43135499954
111,1602463953.89,1602463962.93,9.03767704964
112,1602463966.38,1602463969.16,2.77758312225
113,1602463972.62,1602463975.38,2.76375317574
114,1602463978.83,1602463979.86,1.02825403214
115,1602463982.73,1602464118.06,135.327446938
116,1602464121.54,1602464130.03,8.49805808067
117,1602464133.49,1602464249.45,115.958751917
118,1602464252.9,1602464254.66,1.75774908066
119,1602464258.11,1602464269.9,11.787872076
120,1602464273.35,1602465061.34,787.981813192
121,1602465064.79,1602465091.94,27.1525080204
122,1602465095.4,1602465469.95,374.553301096
123,1602465473.41,1602465479.65,6.23908400536
124,1602465483.13,1602465490.07,6.94548392296
125,1602465493.53,1602465495.63,2.09978890419
126,1602465499.09,1602465501.49,2.40530490875
127,1602465504.95,1602465551.88,46.9298849106
128,1602465555.33,1602465558.49,3.16429400444
129,1602465561.95,1602465563.7,1.740888834
130,1602465567.16,1602465570.24,3.0874209404
131,1602465573.7,1602465594.72,21.0197548866
132,1602465598.18,1602465620.5,22.3122799397
133,1602465623.95,1602465630.84,6.88413286209
134,1602465634.29,1602465740.06,105.766744137
135,1602465743.51,1602465781.61,38.0923810005
136,1602465785.06,1602465788.45,3.39209079742
137,1602465791.9,1602465803.5,11.6011610031
138,1602465806.96,1602465832.59,25.6252939701
139,1602465836.04,1602465936.36,100.315848112
140,1602465939.81,1602465960.19,20.3737518787
141,1602465963.64,1602465974.77,11.1338040829
142,1602465978.23,1602465998.65,20.4217920303
143,1602466002.11,1602466022.51,20.4003751278
144,1602466025.96,1602466042.11,16.1476590633
145,1602466045.57,1602466052.08,6.51387286186
146,1602466055.54,1602466071.23,15.6946771145
147,1602466074.68,1602466077.45,2.764523983
148,1602466080.9,1602466083.28,2.38064885139
149,1602466086.73,1602466125.82,39.0890829563
150,1602466129.27,1602466146.46,17.1839039326
151,1602466149.92,1602466174.66,24.7377870083
152,1602466178.11,1602466194.18,16.0727300644
153,1602466197.7,1602466218.12,20.4213960171
154,1602466221.57,1602466237.49,15.9115281105
155,1602466240.94,1602466260.84,19.8961529732
156,1602466264.29,1602466275.38,11.0889389515
157,1602466278.84,1602466290.48,11.6388030052
158,1602466293.93,1602466309.26,15.3343129158
]
